1	1.01587	1.20669	0.0544
2	1.63838	1.12859	0.0544
3	0.786089	0.439423	0.0136
4	0.738666	0.518906	0.0136
5	0.799943	0.415643	0.0136
6	0.713563	0.575789	0.0136
7	0.739013	0.62024	0.0136
8	0.74113	0.568375	0.0136
9	0.765938	0.517572	0.0136
10	0.727472	0.54484	0.0136
11	0.750559	0.594691	0.0136
12	0.822477	0.676317	0.0136
13	0.766094	0.617345	0.0136
14	0.793389	0.617428	0.0136
15	0.890681	0.685571	0.0136
16	0.84598	0.690082	0.0136
17	0.919972	0.683398	0.0136
18	0.849229	0.663077	0.0136
19	1.01209	0.725621	0.0136
20	0.936451	0.705081	0.0136
21	1.0356	0.746129	0.0136
22	0.963833	0.704117	0.0136
23	0.983417	0.728091	0.0136
24	1.15387	0.833441	0.0136
25	1.23442	1.17111	0.0136
26	1.0731	0.755632	0.0136
27	1.11125	0.799644	0.0136
28	1.14611	0.897054	0.0136
29	1.31033	1.50871	0.0136
30	0.866596	0.343757	0.0136
31	0.813744	0.391877	0.0136
32	0.74673	0.492001	0.0136
33	0.813298	0.43937	0.0136
34	0.719458	0.639708	0.0136
35	0.779113	0.65654	0.0136
36	0.774098	0.491624	0.0136
37	0.793154	0.517765	0.0136
38	0.754592	0.542672	0.0136
39	0.768341	0.567187	0.0136
40	0.777692	0.592742	0.0136
41	0.820579	0.616628	0.0136
42	0.807442	0.640739	0.0136
43	0.87645	0.662381	0.0136
44	0.949333	0.681103	0.0136
45	0.990957	0.701954	0.0136
46	1.03746	0.715795	0.0136
47	1.05905	0.732338	0.0136
48	1.10275	0.745276	0.0136
49	1.09525	0.77142	0.0136
50	1.13265	0.816431	0.0136
51	1.17476	0.850866	0.0136
52	1.20221	1.03081	0.0136
53	1.34356	1.59645	0.0136
54	1.31834	1.58626	0.0136
55	1.36364	1.66277	0.0136
56	1.32323	1.68928	0.0136
57	0.907656	0.317907	0.0136
58	0.854465	0.368134	0.0136
59	0.840977	0.391792	0.0136
60	0.827219	0.415555	0.0136
61	0.840549	0.439282	0.0136
62	0.799451	0.463239	0.0136
63	0.801298	0.491799	0.0136
64	0.820362	0.517208	0.0136
65	0.781802	0.542714	0.0136
66	0.795548	0.567235	0.0136
67	0.804892	0.592779	0.0136
68	0.847779	0.61606	0.0136
69	0.834841	0.639994	0.0136
70	0.903638	0.661648	0.0136
71	0.983368	0.675834	0.0136
72	1.01772	0.697083	0.0136
73	1.0655	0.705725	0.0136
74	1.08512	0.724565	0.0136
75	1.12994	0.745942	0.0136
76	1.12243	0.772377	0.0136
77	1.16349	0.807998	0.0136
78	1.14626	0.859552	0.0136
79	1.18584	0.944018	0.0136
80	1.27028	1.30333	0.0136
81	1.32845	1.561	0.0136
82	1.32999	1.62002	0.0136
83	1.3103	1.74311	0.0136
84	0.893722	0.341416	0.0136
85	0.881704	0.367786	0.0136
86	0.868179	0.391625	0.0136
87	0.854439	0.415429	0.0136
88	0.86778	0.439132	0.0136
89	0.82679	0.463021	0.0136
90	0.828486	0.491001	0.0136
91	0.847548	0.516184	0.0136
92	0.809009	0.542637	0.0136
93	0.822764	0.566416	0.0136
94	0.83208	0.591978	0.0136
95	0.875119	0.615233	0.0136
96	0.862161	0.639148	0.0136
97	0.932877	0.659446	0.0136
98	1.02417	0.6705	0.0136
99	1.04379	0.68934	0.0136
100	1.09163	0.698157	0.0136
101	1.11125	0.717001	0.0136
102	1.14956	0.764784	0.0136
103	1.14227	0.790988	0.0136
104	1.18437	0.825424	0.0136
105	1.16714	0.876978	0.0136
106	1.25939	1.15949	0.0136
107	1.30168	1.41481	0.0136
