3466.5	3076	3184.5	2538.5	3463.5	2666	3020	2869	3124	3627.5	3195	3081	2932	3103.5	3626	3679.5	3042.5	2604.5	3155.5	3277.5	2989	3227	3215	2845	3395	2210	2459.5	1956	1817	1977.5	2024	1979	2143	1811.5	1575.5	1803.5	2072	2470	1793	2185	2013	1976.5	2043.5	2206.5	2073	1986.5	2182.5	2134	2206	1759
3660.5	3275	3389	2617	3541	2781	3236.5	2937	3319	3724	3322	3180	3000	3225	3781	3775	3163	2671	3301.5	3352.5	3542	3326	3392	2989.5	3467	2264.5	2506	2081.5	1994.5	2070.5	2175	2073.5	2290	1902	1646	1925.5	2147	2546	1845	2231.5	2086.5	2155	2112.5	2324	2146	2039	2253	2224.5	2445	1902.5
3778	3414.5	3490	2756.5	3683	2885.5	3338	3011	3447	3864	3487.5	3273.5	3097.5	3316.5	3878	3917.5	3311.5	2775	3491	3471.5	3632.5	3572.5	3462.5	3184.5	3569.5	2340.5	2606	2223	2067.5	2215.5	2223.5	2198	2404.5	2102.5	1718.5	2023.5	2220.5	2613	1918	2348	2203.5	2209.5	2191.5	2398.5	2224.5	2129.5	2301	2366.5	2492	1977
3954	3484.5	3566.5	3000	3877	2976.5	3532	3155.5	3536	3965	3567	3367.5	3250	3395.5	3978	4057.5	3389	2923.5	3668.5	3668	3772	3747.5	3516	3235.5	3764.5	2430.5	2660	2363.5	2168	2328.5	2300	2418	2456.5	2175.5	1786	2099.5	2292.5	2761	2015	2414	2296	2305	2263	2464.5	2377.5	2202.5	2370.5	2585.5	2584	2052
4055.5	3585.5	3719.5	3326.5	3946	3068	3756.5	3277	3712.5	4110	3663.5	3494	3466.5	3486	4150.5	4228	3513.5	3047	3733.5	3813	3972.5	3980.5	3612	3340	3944	2520	2739.5	2441.5	2265	2582	2365.5	2510	2527	2277	1838.5	2196	2345.5	2834.5	2082.5	2539.5	2369.5	2354.5	2307.5	2584	2622.5	2298	2416.5	2638.5	2681	2102.5
4143.5	3733	3821.5	3379	4113.5	3189.5	3828.5	3380.5	4038	4184.5	3780.5	3711	3593.5	3665.5	4348.5	4349.5	3680.5	3192.5	3874.5	3980	4149.5	4052	3767	3534.5	4069.5	2573.5	2813	2512.5	2334.5	2649	2481.5	2607	2651.5	2326.5	1987	2338	2416.5	2934	2277	2737	2421.5	2494.5	2406.5	2661	3057.5	2424	2513.5	2713.5	2776	2175.5
4247.5	3837	3962.5	3433	4284	3405.5	3927.5	3448.5	4111	4326	3972.5	3763.5	3763.5	3853.5	4525	4548	3872.5	3367	4075.5	4320	4510.5	4151.5	3936	3778	4248.5	2653	2939.5	2687.5	2528.5	2713.5	2702.5	2683	2703	2403.5	2083	2411	2480.5	3135.5	2380.5	2785.5	2486.5	2618	2571.5	2709.5	3105	2492	2586.5	2766.5	2880	2244.5
4399	3962	4159.5	3581	4376.5	3584	4055.5	3575	4204	4491.5	4144.5	3809.5	3866	4005.5	4746.5	4601.5	4063.5	3493	4224.5	4392.5	4561.5	4279.5	4033	3843	4442	2720.5	3119	2807	2657.5	2853	2778	2752	2754	2499	2162	2485.5	2575	3204.5	2447	2851.5	2553	2686.5	2882.5	2761.5	3223	2545.5	2680.5	2839	2985	2323.5
4497	4079	4286	3764	4502.5	3753.5	4247	3704.5	4351.5	4586	4245.5	3881.5	3945	4205.5	4874.5	4776	4139	3562.5	4302	4544	4626.5	4475	4110	3992	4558.5	2835	3185	2859.5	2711.5	2982	2868.5	2831	2832	2664.5	2302	2538.5	2653.5	3327.5	2546.5	2916	2722.5	2741	2937	2832.5	3290.5	2649	2749	2929.5	3030	2391.5
4636.5	4273.5	4364	4001.5	4632	3856.5	4292	3898	4496.5	4752.5	4460.5	4084.5	4063.5	4277.5	4927.5	4969.5	4257.5	3653.5	4449	4733	4849.5	4713.5	4254	4257.5	4703.5	3353	3312.5	2930	2814.5	3050.5	2946.5	3003.5	2903	2719	2374	2661.5	2708	3397.5	2641	2967.5	2788	2795.5	2986.5	2907.5	3366	2716.5	2823	3003	3107.5	2444
4762	4470.5	4559.5	4119.5	4824	3920.5	4394	4002	4617	4842	4557	4160	4189.5	4398	4998	5171	4435.5	3796.5	4637.5	4827.5	5069.5	4830.5	4376.5	4324.5	4802	3408	3366.5	3000.5	3008	3130	3021.5	3122.5	3042.5	2794	2445	2828.5	2762	3461	2746	3021.5	2865	2869.5	3066	3003	3413	2765	2913	3049	3184.5	2538
4953	4641	4750.5	4187	4991.5	4036	4545	4173	4721	4995.5	4670.5	4233.5	4357	4551.5	5112	5365	4615.5	3923.5	4828.5	4951	5190	5002	4470	4425	4926	3458	3437	3065.5	3199	3198.5	3112.5	3336.5	3185	2920.5	2514.5	2971	2827	3629	2843	3112.5	2937.5	3015	3139	3056	3514	2840.5	3032.5	3174	3257	2629.5
5081.5	4919.5	4889.5	4276	5298.5	4213.5	4721.5	4267.5	4823	5206	4874.5	4387.5	4457	4727.5	5280	5569	4708.5	4070.5	5046	5141.5	5280.5	5170.5	4573	4552.5	5053.5	3512.5	3602	3138	3403.5	3272	3209	3402.5	3309.5	3014.5	2581.5	3072.5	2898.5	3833.5	2916.5	3163	3003.5	3165	3235	3136	3568.5	2894	3098.5	3389.5	3373	2682.5
5161	4991.5	5084.5	4418	5370.5	4409	4890.5	4361.5	4916	5345	4991.5	4540.5	4571.5	4795	5513	5770	4879.5	4300.5	5141.5	5360	5405	5292.5	4690	4682	5274	3602	3720.5	3212.5	3456.5	3372.5	3313	3473	3354	3116	2656.5	3145.5	3038.5	3884	2967.5	3283	3082	3237	3314	3206	3671.5	2965	3167.5	3440.5	3451	2736
5257.5	5108.5	5282	4607	5521	4484	5080.5	4491	5068.5	5540	5070	4706	4764.5	4914.5	5707	5866	5022	4352	5342.5	5478	5524.5	5419.5	4844.5	4859	5393.5	3717.5	3915.5	3306	3507	3522.5	3382	3541.5	3406.5	3169	2775.5	3195	3154.5	3959	3132.5	3355	3129.5	3305	3382.5	3281	3911.5	3157.5	3234.5	3495	3520.5	2878
5387	5299	5538.5	4709.5	5640	4573.5	5220.5	4592.5	5242	5729.5	5289	4880.5	4940	5054	5903	6012	5150	4424	5547.5	5582.5	5744	5633	4991	4950.5	5464.5	3885	3964	3360	3599	3690	3452	3608.5	3524.5	3284.5	2993	3247.5	3231	4051.5	3201	3426	3208	3371	3453	3432.5	3966	3205	3313	3549	3596.5	2926.5
5585	5781.5	5628.5	4830	5728.5	4722	5366.5	4714	5366	5927	5363	5076.5	5009	5251	6150.5	6206	5353.5	4569	5636.5	5755.5	5893.5	5775	5166	5094	5605.5	3961	4043	3439	3653	3765.5	3527	3654	3577	3387	3122.5	3315	3306	4125	3276	3577	3277.5	3520	3544	3649	4014.5	3330	3406	3602.5	3694	3077
5780	5951	5774	4921.5	5855.5	4863.5	5483	4902.5	5543	6044	5453.5	5231.5	5150.5	5451	6241.5	6308	5572	4772.5	5831.5	5873.5	5987.5	5970.5	5362.5	5213.5	5733	4038	4168	3530	3728.5	3814.5	3618	3718	3698.5	3441.5	3187.5	3395	3403	4179	3373	3701	3380	3591.5	3636.5	3699	4110	3522	3459	3695.5	3747.5	3142
6030.5	6103.5	5942.5	5046.5	5956	4964	5635.5	5106	5640	6211	5523	5484	5329	5546	6355.5	6379.5	5801	4848	5905	6065	6106	6071	5578	5307	5933	4165.5	4219	3618.5	3819.5	3936	3687	3837	3752.5	3507.5	3239.5	3461	3473	4329	3441	3772.5	3445.5	3682.5	3739.5	3817.5	4207	3571.5	3550	3771.5	3816.5	3211
6563	6178	6182	5150.5	6169.5	5143	5839	5252	5756.5	6418	5690	5552	5433.5	5744.5	6557.5	6521	5891.5	4941.5	6021.5	6144	6248.5	6265	5628.5	5431	6077.5	4232	4289.5	3958.5	3894	4351.5	3806	3984.5	3829	3578.5	3290	3512	3569	4397.5	3583.5	3868.5	3543.5	3904.5	3794	4022	4426	3624	3693	3821.5	3945	3283.5
6642.5	6319	6387.5	5241.5	6383	5192.5	5915.5	5393.5	5955.5	6540.5	5844.5	5676	5579	5940	6732.5	6725	5967	5135	6219	6359.5	6445	6469.5	5704.5	5552.5	6276.5	4336	4355	4012.5	3964	4712	3901	4035.5	4004.5	3651.5	3407.5	3579.5	3647	4486.5	3703.5	3946	3621.5	3954	3885.5	4075	4478.5	3693	3741	3918	4116.5	3351.5
6793.5	6516	6563.5	5414	6608.5	5308	6055	5489.5	6072	6733	5990	5804	5679	6040	6862	6946	6089.5	5338	6367.5	6459.5	6643.5	6544	5797.5	5646.5	6478.5	4400.5	4529	4082	4059	4762	3970.5	4179.5	4149.5	3753	3549.5	3632.5	3701	4691	3778.5	4048	3697	4092.5	3953	4141.5	4551.5	3787	3817.5	4094	4189.5	3406.5
6910.5	6717	6637.5	5516	6677	5474.5	6203.5	5654	6298	6909	6131	5954	5807	6230	7060	7160	6262	5410	6586	6651.5	6688	6667	5944.5	5765	6548	4497	4628	4173.5	4134.5	4809.5	4089.5	4351	4228	3830.5	3594	3696.5	3778.5	4763	3833	4114	3763.5	4165.5	4017.5	4207	4644	3908	3969	4163.5	4265.5	3496.5
7119.5	6791.5	6708.5	5640	6817	5715.5	6394	5744	6392.5	7080.5	6437.5	6103.5	6007	6419.5	7258	7236	6400.5	5527.5	6659	6798	6806.5	6837	6062	5905.5	6640	4648	4694.5	4266.5	4182.5	4901	4182.5	4400.5	4318	3895	3669.5	3748.5	3924	4831.5	3932.5	4168.5	3868	4218.5	4114.5	4307.5	4721	4104.5	4119.5	4260.5	4356.5	3599
7238.5	6914.5	6837	5761	6964	5789.5	6592.5	5842	6493	7282	6533.5	6173	6221.5	6499.5	7402.5	7310	6569	5718	6800	6913.5	6948	7037	6256.5	6032	6790.5	4701.5	4766.5	4321	4304.5	4955	4236.5	4468.5	4457.5	3974	3847.5	3818.5	4311.5	4900	4133.5	4263.5	3958	4315	4241	4459	4868	4301	4237	4313.5	4423.5	3666.5
7438.5	7056	7032.5	5860.5	7166.5	5859	6692	5965	6645.5	7460.5	6680	6246.5	6298	6601	7555.5	7434.5	6769.5	5920.5	6963.5	7109	7172	7240	6385.5	6130.5	6963	4756	4837	4415	4497	5047.5	4330	4539.5	4512	4067	3946.5	3998	4364.5	4978.5	4231.5	4337.5	4023.5	4367.5	4320.5	4538.5	5288	4367	4492.5	4428	4502.5	3757
7629	7236	7147.5	6080.5	7307.5	5979.5	6834.5	6162	6821	7637.5	6858.5	6324.5	6391.5	6769	7762	7633.5	6976.5	5971.5	7108	7307.5	7245	7331	6600.5	6225	7092.5	4809	4913	4530.5	4588	5117	4433	4610.5	4602	4118	4015	4113.5	4416.5	5029	4321.5	4410.5	4122	4443	4385	4604.5	5333.5	4441	4634	4494.5	4594	3836
7725.5	7463	7274.5	6180	7506	6134.5	6957.5	6365.5	6994.5	7850.5	7035	6491	6593	6863	7954	7813.5	7044	6062	7287	7508.5	7317	7404.5	6654	6367.5	7162.5	4873.5	5135.5	4631.5	4656.5	5241.5	4611	4679.5	4704.5	4196.5	4060	4164.5	4565.5	5158	4387.5	4475.5	4240.5	4497	4499.5	4727.5	5411	4518.5	4685.5	4593.5	4660.5	3885
7865	7561.5	7376.5	6295	7599.5	6350	7098	6440.5	7068.5	8049	7237	6620.5	6708.5	7004	8032	8052.5	7258	6213.5	7555	7606	7442	7533	6729.5	6532.5	7285	5063	5202.5	4682.5	4759	5290.5	4884.5	4757.5	4795.5	4293	4130	4215.5	4636.5	5233.5	4456	4541.5	4317	4662	4626	4796	5481	4613.5	4784.5	4716	4753	3976.5
8005.5	7738	7575.5	6442.5	7792.5	6502	7213.5	6591	7136	8128	7332.5	6810.5	6802.5	7183	8176.5	8151.5	7544	6318	7645.5	7748.5	7634.5	7729	6896	6657	7477	5237.5	5277.5	4777	4850	5362	4935	4829	4890.5	4371	4258	4266	4713.5	5329.5	4526.5	4617	4383	4780	4825.5	4860	5579	4680	4858	4785	4879.5	4052.5
8201.5	8431.5	7784.5	6639.5	7944.5	6568.5	7364	6686	7334	8250.5	7477	7109	6929.5	7401.5	8305.5	8276	7607.5	6546	7769	7898.5	7785.5	7900	7048.5	6778	7669.5	5306.5	5331	4875.5	4919	5433.5	5027.5	4883	4983	4473.5	4353.5	4333.5	4812	5398	4592.5	4669	4459	4845.5	4878	4949.5	5656	4807	4951	4854.5	5022	4172
8364.5	8484	7981.5	6856	8192.5	6693	7566.5	6837.5	7536	8389.5	7576.5	7177.5	7118	7620	8408.5	8427.5	7752	6619.5	7908	8103.5	8003	8223.5	7200.5	7245.5	7838.5	5376.5	5408	4943	4990.5	5524.5	5129.5	4955.5	5036.5	4540	4430	4387.5	5052	5446	4720	4770	4513	4896	4928.5	5046	5732.5	4881	5023.5	4933.5	5072	4265
8852	8584	8186	6929	8291	6927	7662.5	6936.5	7614	8556	7765.5	7243.5	7315	7699.5	8548	8550.5	7879.5	6720.5	8102.5	8217	8057	8287	7423	7300	7928.5	5444	5482	5010	5055.5	5592.5	5230.5	5028	5101.5	4635.5	4494.5	4455.5	5101.5	5588	4822	4840	4580	4989	4979	5167	5805	4950.5	5117.5	4981	5122.5	4334
8919.5	8763	8403	7148.5	8439	7232	7801	7027	7755	8709	8023	7367	7515.5	7796.5	8765.5	8739	7971	6799	8204.5	8411	8137	8431	7475	7377.5	8055	5540.5	5549.5	5150	5130	5669	5355	5106.5	5179	4703.5	4560	4532	5199.5	5683.5	4950.5	4905.5	4652.5	5060.5	5058	5262	5858.5	5118.5	5185.5	5056.5	5189	4512.5
8973.5	8969	8531.5	7294	8517	7303	7940	7141.5	7896.5	8774	8212	7544.5	7643	7971	8867	8905.5	8117.5	6944.5	8415.5	8537.5	8283.5	8623.5	7567.5	7469	8252.5	5732.5	5627.5	5293.5	5183.5	5762	5448	5173.5	5245.5	4756.5	4613	4657	5296.5	5749	5151	5008.5	4743.5	5113	5124.5	5330	5976.5	5185.5	5261.5	5150	5284.5	4641.5
9164.5	9119	8601	7343	8644.5	7393.5	8134	7292	8062	8942.5	8430.5	7659.5	7791.5	8173	9036	9101.5	8261.5	7085	8645.5	8787	8380.5	8819.5	7706.5	7598.5	8446.5	5898.5	5679	5372	5237	5906	5651	5268	5312.5	4847.5	4679.5	4711.5	5349	5876	5267	5210.5	4819	5258	5191	5450.5	6091	5265.5	5326.5	5222.5	5402.5	4692.5
9307	9212.5	8730	7393.5	8798.5	7511	8278.5	7389.5	8104	9136.5	8528.5	7834.5	8060.5	8317	9153	9171.5	8498	7354	8763	8910.5	8641.5	8910	7933.5	7699.5	8661.5	5970.5	5802.5	5424	5306.5	6003	5701	5339.5	5406	5076	4752.5	4810	5478.5	6004	5368	5289	4872.5	5306	5263	5543.5	6161.5	5315.5	5429.5	5318.5	5490.5	4792
9502.5	9334	8877.5	7517.5	8974	7737	8478	7467.5	8223	9257	8655.5	8028.5	8204	8519.5	9368	9340	8744	7433.5	8863	9108	8846	9059.5	8075	7909.5	8804.5	6033.5	5877	5489.5	5383	6069	5772	5430.5	5555.5	5147.5	4825	4859	5524.5	6145.5	5462	5366	4948.5	5407	5338	5610	6237	5385	5523.5	5408.5	5682.5	5018
9620	9522.5	9068	7735	9145.5	8001.5	8605	7663	8363.5	9455	8829	8105.5	8373.5	8624.5	9487.5	9488	8924	7533.5	9060.5	9202	9042	9226.5	8171.5	7983.5	9039	6181.5	5927.5	5541.5	5474.5	6162.5	5874	5496.5	5634.5	5268	4895	4913.5	5578.5	6366	5531.5	5417	5013	5473	5408.5	5764.5	6301.5	5477.5	5589	5549	5849.5	5082.5
9720	9724	9182.5	7805	9264.5	8068	8769.5	7864	8514.5	9609.5	9007	8296.5	8528	8740	9679.5	9630	9270	7729.5	9252	9395.5	9241	9355	8322.5	8106	9165	6296	6002	5605.5	5525	6261.5	5972	5561.5	5726	5340	4988	4988.5	5644.5	6465	5605	5471	5088	5524.5	5486.5	5887.5	6394.5	5542.5	5682	5701	5922.5	5149.5
9923	9816	9327	7954	9463.5	8142	8893	7942.5	8721.5	9762.5	9179	8444.5	8653.5	8860.5	9868.5	9744.5	9370	7871	9424.5	9561	9335.5	9425	8436.5	8323	9262.5	6370	6076.5	5675.5	5593.5	6352	6062	5680.5	5906	5441.5	5181	5168.5	5711	6515	5721	5543	5164	5578.5	5566	5935.5	6547.5	5635.5	5803	5819.5	5992	5219.5
10036.5	9958.5	9522.5	8122.5	9588.5	8286.5	8965.5	8142	8843.5	9916.5	9277	8543.5	8855	9003	10072	9933.5	9516.5	7949	9475	9679	9463	9565	8653	8425	9458.5	6465	6174	5795.5	5669.5	6419	6260.5	5776	6099	5537	5326.5	5607.5	5789	6582	5795	5612	5231	5704.5	5692.5	6062	6816	5735	5898	5915.5	6138	5293.5
10227.5	10105	9650.5	8319	9711	8402.5	9113	8352.5	8914	10133	9402.5	8685	9051.5	9168	10259	10076	9658	8038	9626.5	9781.5	9616.5	9786	8746.5	8501	9647.5	6530	6303.5	5912	5745	6496.5	6485	5854	6314.5	5655.5	5378	5676.5	5879.5	6683	5861.5	5686	5324	5950	5844.5	6139	6880.5	5835	5968.5	5989	6243	5383.5
10449.5	10248	9841.5	8635.5	9900	8492.5	9309.5	8417.5	9081.5	10222.5	9547	8812	9222	9344.5	10495	10255	9807.5	8182.5	9702.5	9896	9739	9929.5	8892.5	8614.5	9774	6581.5	6355.5	5991.5	5822.5	6573.5	6551	5925	6360	5796.5	5447.5	5777	5948.5	6751	5954	5756.5	5403	6153	6023	6217.5	6958.5	5910.5	6042.5	6054	6317	5454.5
10528	10440	10036	8707	10024.5	8606	9512	8570	9224	10343	9736	8911	9436	9543	10692.5	10454	10003.5	8449.5	9857.5	10096	9891	10098.5	9015.5	8755	9948.5	6658	6432	6060.5	5901.5	6626	6615	6004	6458.5	6093	5501.5	5872	5997	6872.5	6002.5	5850	5494.5	6195.5	6072	6319.5	7032.5	5975	6185.5	6126.5	6387.5	5569
10676	10615.5	10232	8809.5	10217.5	8745	9720	8713	9417.5	10537.5	9993	9057.5	9565.5	9765	10771	10735.5	10103.5	8540	9975.5	10262	10088	10313.5	9087.5	8826	10075	6729.5	6511.5	6129	5956	6723.5	6732	6102.5	6528.5	6513	5555.5	6015.5	6100.5	6968	6094	5941	5622.5	6310.5	6142.5	6417.5	7111	6043	6288.5	6179.5	6432	5658.5
10796	10713	10330	8962	10416.5	8962.5	9771	8856	9481.5	10713.5	10185	9277	9645	9839.5	10918.5	10930.5	10303	8619.5	10116	10484.5	10154	10391.5	9216.5	8968.5	10246	6807.5	6601	6227.5	6058	6799.5	6835.5	6170	6650	6567.5	5626.5	6217.5	6255	7018.5	6169	6042	5713	6376.5	6217	6582	7185	6141.5	6560	6277	6528	5735.5
10916	10834	10534.5	9061.5	10648	9141.5	9892.5	8948.5	9627.5	10907	10288	9323.5	9794	9991.5	11099.5	11127.5	10451.5	8772.5	10267	10585.5	10296.5	10519.5	9407.5	9068	10338	6962.5	6694	6297.5	6136	6900.5	6935.5	6240.5	6720	6639.5	5705	6296	6449	7095.5	6238	6142.5	5807	6429	6271.5	6674	7283	6216.5	6633.5	6449.5	6644	5915
11040.5	11032	10786.5	9227.5	11107	9241	10096.5	9103	9799.5	11097.5	10409	9396	9922	10113.5	11290	11628.5	10545.5	8897.5	10461.5	10703.5	10638	10658.5	9577.5	9168	10504	7062	6784.5	6370	6230	7003	7008	6320.5	6819	6760.5	5821.5	6439.5	6520.5	7237	6308.5	6292	5874.5	6498	6343	6742.5	7483.5	6283.5	6709	6617	6715	6032.5
11231.5	11173.5	10901.5	9322	11202.5	9406.5	10225.5	9304	10029.5	11321.5	10560	9546	10122	10311.5	11500.5	11672	10694.5	9050.5	10539	10882.5	10802	10856.5	9656.5	9320	10650	7130	6975	6509.5	6275	7197	7075.5	6421	6894	6850	5917	6582.5	6590	7462.5	6380	6515	5950.5	6571	6437	6846.5	7637.5	6362	6777	6687.5	6788.5	6083.5
11325.5	11348.5	11031	9494.5	11345	9559.5	10479.5	9405	10225.5	11394	10660	9711	10291.5	10481.5	11721.5	11794.5	10887	9118.5	10680	10987.5	11027.5	11023.5	9798	9441.5	10768	7249	7098	6703.5	6378	7292.5	7146	6475.5	6948.5	6952	5983.5	6637.5	6689.5	7515	6445.5	6563	6025.5	6709	6530.5	6992	7759.5	6437.5	6854.5	6765.5	6883.5	6278
