1	0.0593528	0.65186	0.0544	-0.00695912	-0.0207083	0
2	0.911964	0.3105452	0.0544	-0.000294416	0.0154472	0
3	0.843416	0.532368	0.0136	-0.0188014	0.0153103	1
4	0.837444	0.541464	0.0136	-0.0182935	0.0127979	1
5	0.826584	0.540844	0.0136	-0.0202229	0.013791	1
6	0.832552	0.531748	0.0136	-0.0207446	0.0122709	1
7	0.820612	0.549936	0.0136	-0.018907	0.0143557	1
8	0.876	0.534236	0.0136	-0.0194084	0.0094755	1
9	0.903696	0.526384	0.0136	-0.0204448	0.0120688	1
10	0.880892	0.543956	0.0136	-0.0185416	0.0123844	1
11	0.870032	0.543332	0.0136	-0.0212605	0.0111583	1
12	0.84126	0.569996	0.0136	-0.0178973	0.0128619	1
13	0.832752	0.627704	0.0136	-0.00537422	-0.017855	1
14	0.1353672	0.3463196	0.0136	0.0200521	0.000550851	1
15	0.0138084	0.427428	0.0136	0.00997825	0.00225756	1
16	0.0383212	0.4299	0.0136	0.0193257	-0.00753592	1
17	0.0171284	0.437788	0.0136	0.0074683	0.000652874	1
18	0.974864	0.467172	0.0136	-0.00119006	0.000313658	1
19	0.9696	0.476696	0.0136	-0.000328417	0.00190564	1
20	0.0053172	0.458532	0.0136	0.0151905	0.00197609	1
21	0.954676	0.478064	0.0136	-0.0123002	0.00992675	1
22	0.949136	0.489252	0.0136	-0.0130685	0.0159707	1
23	0.0451424	0.450552	0.0136	0.0178759	-0.00741713	1
24	0.121352	0.3928328	0.0136	0.0209869	-0.0139953	1
25	0.016462	0.454952	0.0136	0.0173458	-0.00536461	1
26	0.000806236	0.468432	0.0136	0.00425593	-0.00324272	1
27	0.9309	0.497888	0.0136	-0.0139562	0.00894083	1
28	0.912752	0.506856	0.0136	-0.00930099	0.0127813	1
29	0.871108	0.52452	0.0136	-0.0194745	0.011181	1
30	0.848308	0.542088	0.0136	-0.0197256	0.0150712	1
31	0.86514	0.533616	0.0136	-0.0192709	0.0132214	1
32	0.941888	0.500152	0.0136	-0.0138632	0.00780979	1
33	0.920524	0.517912	0.0136	-0.0213835	0.0108547	1
34	0.868952	0.562144	0.0136	-0.0204038	0.0137535	1
35	0.862984	0.57124	0.0136	-0.0154381	0.011009	1
36	0.836596	0.601848	0.0136	-0.0152106	0.0139185	1
37	0.0686012	0.42346	0.0136	0.0177021	-0.00486712	1
38	0.0978212	0.3931212	0.0136	0.0163136	-0.00941182	1
39	0.0490328	0.431804	0.0136	0.0181382	-0.00681335	1
40	0.0420268	0.440128	0.0136	0.0168743	-0.00677677	1
41	0.0237864	0.446392	0.0136	0.0164579	-0.00391834	1
42	0.0540748	0.441444	0.0136	0.0183538	-0.00585854	1
43	0.01011932	0.446112	0.0136	0.00916324	0.00249214	1
44	0.986544	0.466532	0.0136	0.00376306	7.12695e-05	1
45	0.1322156	0.3934304	0.0136	0.0203549	-0.0131912	1
46	0.1362848	0.3833396	0.0136	0.0166332	-0.0140034	1
47	0.03443868	0.448604	0.0136	0.0153258	-0.00536683	1
48	0.0559008	0.452168	0.0136	0.0172936	-0.00497962	1
49	0.962808	0.485296	0.0136	-0.00508242	-0.000208383	1
50	0.95826	0.49518	0.0136	-0.003518	0.000302512	1
51	0.923652	0.507492	0.0136	-0.0114343	0.0111829	1
52	0.854276	0.532992	0.0136	-0.0171412	0.0118584	1
53	0.881972	0.52514	0.0136	-0.0204577	0.0131304	1
54	0.980024	0.495756	0.0136	-0.00263641	0.00470679	1
55	0.952012	0.50414	0.0136	-0.00758508	-0.00139218	1
56	0.886864	0.53486	0.0136	-0.0198317	0.00855504	1
57	0.85212	0.57062	0.0136	-0.0175552	0.0111225	1
58	0.879816	0.562768	0.0136	-0.0171413	0.0102048	1
59	0.0577588	0.425308	0.0136	0.0155682	-0.0116386	1
60	0.0675408	0.406012	0.0136	0.0201766	-0.00697161	1
61	0.0781	0.403388	0.0136	0.0201637	-0.0141412	1
62	0.0628008	0.434948	0.0136	0.0169456	-0.0105989	1
63	0.0745508	0.414332	0.0136	0.0184601	-0.00385413	1
64	0.0851096	0.411708	0.0136	0.016191	-0.0104616	1
65	0.0910592	0.4026	0.0136	0.0165639	-0.01022	1
66	0.1146484	0.384264	0.0136	0.0161805	-0.00978886	1
67	0.839084	0.650776	0.0136	0.00562642	-0.0180569	1
68	0.1306612	0.3561288	0.0136	0.0139628	0.00901061	1
69	0.073532	0.433156	0.0136	0.0174945	-0.00381171	1
70	0.0697168	0.443344	0.0136	0.012049	-0.00755695	1
71	0.02719616	0.456724	0.0136	0.017649	-0.00590421	1
72	0.991508	0.476212	0.0136	0.000951113	0.00143923	1
73	0.980624	0.476404	0.0136	0.000992666	0.000221953	1
74	0.01905912	0.465516	0.0136	0.0129216	-0.00322745	1
75	0.975352	0.485932	0.0136	-0.000718106	0.00285603	1
76	0.898804	0.516668	0.0136	-0.0209119	0.00923415	1
77	0.999556	0.483532	0.0136	0.00565282	-0.00306283	1
78	0.914556	0.527008	0.0136	-0.0201215	0.00772125	1
79	0.86406	0.552428	0.0136	-0.0176967	0.0107966	1
80	0.874924	0.553048	0.0136	-0.0164083	0.0126519	1
81	0.0616032	0.415128	0.0136	0.0199202	-0.00760398	1
82	0.15088	0.2912716	0.0136	-0.0100451	0.0158658	-1
83	0.085228	0.3934156	0.0136	0.018218	-0.00829421	1
84	0.1086984	0.3933732	0.0136	0.018634	-0.0105867	1
85	0.1254212	0.382742	0.0136	0.0158218	-0.0159469	1
86	0.1391136	0.2345056	0.0136	-0.00942137	0.0164376	-1
87	0.1208896	0.372814	0.0136	0.00670765	-0.0152778	1
88	0.1300944	0.3670132	0.0136	0.0196462	0.00317132	1
89	0.937116	0.560636	0.0136	-0.00841533	-0.01689	1
90	0.991544	0.536684	0.0136	-0.0193822	-0.0110996	1
91	0.1019228	0.403196	0.0136	0.0177028	-0.0090229	1
92	0.0794656	0.42404	0.0136	0.0171666	-0.00376852	1
93	0.0810452	0.441024	0.0136	0.0211832	-0.00915309	1
94	0.0666588	0.453788	0.0136	0.0163519	-0.00404887	1
95	0.03810356	0.458848	0.0136	0.0177347	-0.00537101	1
96	0.0491204	0.46068	0.0136	0.0161108	-0.00544584	1
97	0.986232	0.485728	0.0136	-0.00123231	-6.0414e-05	1
98	0.969136	0.49486	0.0136	-0.00464424	-0.00208766	1
99	0.0108388	0.472644	0.0136	0.00753203	-0.00841778	1
100	0.934512	0.508152	0.0136	-0.0103301	0.00740428	1
101	0.891756	0.544576	0.0136	-0.0178238	0.0111811	1
102	0.885784	0.553672	0.0136	-0.0192983	0.00978436	1
103	0.902616	0.5452	0.0136	-0.0191184	0.0111269	1
104	0.919448	0.536724	0.0136	-0.0198531	0.00879209	1
105	0.924828	0.54618	0.0136	-0.0125351	0.00647468	1
106	0.882724	0.573252	0.0136	-0.0255007	0.0143286	1
107	0.821992	0.671052	0.0136	0.00654432	-0.0179444	1
108	0.9442	0.5361	0.0136	-0.0181355	-0.00518268	1
109	0.954412	0.544444	0.0136	-0.0162081	-0.00976533	1
110	0.970452	0.529688	0.0136	-0.00917402	-0.0043601	1
111	0.987648	0.546844	0.0136	-0.0155327	-0.0102028	1
112	0.00960332	0.53264	0.0136	-0.0139279	-0.0114101	1
113	0.1154024	0.40194	0.0136	0.0189941	-0.0137425	1
114	0.0959732	0.412308	0.0136	0.0164269	-0.00888746	1
115	0.086994	0.431892	0.0136	0.0216661	-0.00832951	1
116	0.0975528	0.429268	0.0136	0.0200896	-0.0159057	1
117	0.0919092	0.4416	0.0136	0.0209618	-0.00905859	1
118	0.0598796	0.462296	0.0136	0.017273	-0.00446948	1
119	0.03086064	0.466968	0.0136	0.0175693	-0.00584402	1
120	0.02384644	0.475284	0.0136	0.0186609	-0.00645364	1
121	0.01043692	0.483516	0.0136	0.005593	-0.0107859	1
122	0.99206	0.494912	0.0136	0.00499999	-0.00305699	1
123	0.897724	0.53548	0.0136	-0.017604	0.0120954	1
124	0.92542	0.527628	0.0136	-0.0212806	0.00997148	1
125	0.908588	0.536104	0.0136	-0.0184741	0.0128039	1
126	0.931492	0.5186	0.0136	-0.0291548	0.00355416	1
127	0.91348	0.54582	0.0136	-0.0197641	0.00896101	1
128	0.930796	0.537084	0.0136	-0.0133172	0.00575825	1
